osm_id,osm_type,name,category,amenity,lat,lon,postcode,street,cuisine,website
246112013,node,Belle Vue,Pub,pub,51.4618322,-0.1376414,SW4 7AA,Clapham Common South Side,,
246115186,node,The Abbeville,Pub,pub,51.454953,-0.1395127,SW4 9JW,Abbeville Road,,
246518042,node,Walkers of Whitehall,Pub,pub,51.5067276,-0.1269618,SW1A 2DD,Craig's Court,,
246519847,node,Halfway II Heaven,Pub,pub,51.5084752,-0.1267238,WC2N 4JF,Duncannon Street,,https://www.halfway2heaven.net/london
246880765,node,Mellows Pavilion Cafe,Coffee Shop,cafe,51.3602342,-0.1332936,SM6 9BU,Stafford Road,,
247364732,node,The Smuggler's Inn,Pub,pub,51.3189353,-0.1505156,CR5 3BE,Chipstead Valley Road,,
247806084,node,Community Hall,public_building,public_building,51.353829,-0.1263681,,,,
247915780,node,Roundshaw Senior Citizens Club,public_building,public_building,51.3534642,-0.1310594,,,,
247957492,node,The Horniman,Pub,pub,51.5061115,-0.0829214,SE1 2HD,Counter Street,,
247957988,node,Las Iguanas,Restaurant,restaurant,51.5055602,-0.1176655,SE1 8XX,Festival Terrace,brazilian,https://www.iguanas.co.uk/restaurants/london-royal-festival-hall/
248042426,node,Beehive Café,Coffee Shop,cafe,51.3533278,-0.1328371,SM6 9NZ,Mollison Drive,,
248042436,node,Koleey,Fast Food,fast_food,51.3534294,-0.1343111,SM6 9DA,Mollison Square,,
248042437,node,Green Chillies,Fast Food,fast_food,51.3534201,-0.1341776,SM6 9DA,Mollison Square,indian,
248074287,node,El Vino,Bar,bar,51.5124286,-0.1040162,EC4V 6BJ,New Bridge Street,,https://elvino.co.uk/bars/blackfriars/
248228790,node,Hotrocks,Restaurant,restaurant,51.3582971,-0.1451088,SM6 9AP,Stafford Road,grill,
248231088,node,Kalendar,Coffee Shop,cafe,51.5620412,-0.1496786,,,,
248443149,node,Waterhouse,Restaurant,restaurant,51.5366022,-0.0789765,N1 5QJ,Orsman Road,,
248444184,node,Sports Bar & Grill,Pub,pub,51.525197,-0.0900377,EC1V 9BP,Old Street,,
248453431,node,The Vine,Pub,pub,51.5547125,-0.1444787,NW5 1PB,Highgate Road,,
248478388,node,The Victoria,Pub,pub,51.4644128,-0.3277821,,,,
248546654,node,The Moby Dick,Pub,pub,51.4954636,-0.0395511,SE16 7PL,Russell Place,,https://www.mobydickgreenlanddock.co.uk/
248921516,node,Traders,Pub,pub,51.4661242,-0.1421645,,,,
248921520,node,The Rose and Crown,Pub,pub,51.4637043,-0.14135,SW4 0JG,The Polygon,,
248921522,node,The Sun,Pub,pub,51.4639712,-0.1409221,SW4 0JL,Old Town,,
248921524,node,The Grafton,Pub,pub,51.465258,-0.1410423,,,,
248921525,node,The Calf,Pub,pub,51.4655827,-0.1410858,SW4 0DR,Rectory Grove,,
248932665,node,The Clapham Tap,Pub,pub,51.4642991,-0.1353883,SW4 6ED,Clapham Manor Street,,https://the-clapham-tap.business.site/
248933563,node,No. 32 The Old Town,Restaurant,restaurant,51.4631647,-0.1407101,SW4 0JE,The Pavement,,
248933565,node,The Railway Tavern,Pub,pub,51.4645547,-0.1311338,SW4 7UR,Clapham High Street,burger;fish_and_chips,
249249967,node,Nando's,Restaurant,restaurant,51.6178616,-0.3110722,,,chicken;portuguese,https://www.nandos.co.uk/restaurants/stanmore
249257137,node,The Plough,Pub,pub,51.497219,-0.312545,W5 4XB,Northfield Avenue,,https://www.ploughnorthfields.co.uk/
249310455,node,Dockers Inn,Pub,pub,51.5048793,-0.0573725,E1W 2RW,Wapping Lane,,https://dockersinn.co.uk/
249314702,node,Turk's Head Cafe,Coffee Shop,cafe,51.5042616,-0.0612495,E1W 2PA,Green Bank,international,https://www.bistrobardot.co.uk/
249562125,node,The Chancery,Pub,pub,51.4068967,-0.0174421,BR3 5NP,Bromley Road,,
249562629,node,Jolly Woodman,Pub,pub,51.4067114,-0.0180915,BR3 6NR,Chancery Lane,,
249573138,node,Betty,Pub,pub,51.4917587,-0.2622862,,,,
249672846,node,The Goose,Pub,pub,51.5833767,-0.0191396,E17 3AX,Hoe Street,,https://www.greatukpubs.co.uk/goose-walthamstow/contact
249672865,node,The William Morris,Pub,pub,51.5912043,-0.0077676,E17 4JD,Forest Road,,
249786782,node,Prince Arthur,Pub,pub,51.5114253,-0.3150232,W13 9AU,Uxbridge Road,,
249793689,node,Star And Scorpion,Pub,pub,51.5115625,-0.3159141,W13 8RA,Uxbridge Road,,
249856001,node,Starbucks,Coffee Shop,cafe,51.4809488,-0.418779,TW6 2AA,Bath Road,coffee_shop,https://www.starbucks.com/store-locator/store/89744/heathrow-bath-road-dt-9-bath-road-heathrow-eng-tw-6-2-aa-gb
250080453,node,The Greyhound,Pub,pub,51.5913275,-0.2279046,,,,
250080603,node,Claddagh Ring,Pub,pub,51.5901278,-0.226129,,,,https://www.claddagh-ring.co.uk/
250766138,node,The Hawbush,Pub,pub,51.5814345,0.1167026,,,,
251296273,node,McDonald's,Fast Food,fast_food,51.5134741,-0.3041769,,,burger,
251385770,node,The Pheasant,Pub,pub,51.4851696,-0.4404949,,,,
251385779,node,The Wheatsheaf,Pub,pub,51.4857689,-0.4350514,,,,
251526423,node,The Bedford,Pub,pub,51.4427243,-0.1493607,SW12 9HD,Bedford Hill,,
251574853,node,The Blue Ball,Pub,pub,51.2835124,-0.241072,KT20 7UE,Deans Lane,,
251575690,node,The Fox & Hounds,Pub,pub,51.283139,-0.2460049,KT20 7RU,Walton Street,,
251577410,node,Walton Fish & Chips,Restaurant,restaurant,51.2830289,-0.2447271,KT20 7RR,Walton Street,fish_and_chips,
251579020,node,Walton Heath Tandoori,Restaurant,restaurant,51.2833026,-0.2437143,KT20 7RT,Walton Street,,
251802173,node,The Pilot,Pub,pub,51.4902978,-0.277684,,,,https://www.pilot-chiswick.co.uk/
251811996,node,The Duke of Sussex,Pub,pub,51.4962711,-0.2641399,W4 5LF,South Parade,,https://www.thedukeofsussex.co.uk/
251829660,node,The William Garland,Pub,pub,51.2824247,-0.0771832,CR3 6QA,The Square,,https://www.greeneking.co.uk/pubs/surrey/william-garland
253015763,node,Crown and Pepper,Pub,pub,51.2813043,-0.0754971,CR3 6RA,Godstone Road,,
253267060,node,La Terraza,Restaurant,restaurant,51.3758148,-0.409135,KT12 1JE,Hersham Road,tapas,https://laterraza.co.uk
253267438,node,Ashley Park,Pub,pub,51.3733737,-0.4153446,KT12 1JP,Ashley Park Road,,
253267548,node,Travelodge,Hotel,hotel,51.3735521,-0.4154404,KT12 1JP,Ashley Park Road,,
253364755,node,The George Inn,Pub,pub,51.3870836,-0.4212786,KT12 1AH,Bridge Street,,https://www.georgeinnwalton.co.uk/
253364756,node,The Bear,Pub,pub,51.3870736,-0.4218566,KT12 1AH,Bridge Street,,
253365647,node,Starbucks,Coffee Shop,cafe,51.3846304,-0.4214855,KT12 1AD,New Zealand Avenue,,
253469671,node,The Barley Mow,Pub,pub,51.3684,-0.3968187,,,,
253822004,node,King William IV,Pub,pub,51.4901149,-0.4578428,UB7 0HT,Sipson Road,indian,
253822036,node,The Crown,Pub,pub,51.4887565,-0.4779067,UB7 0AJ,High Street,,
254025974,node,Crestfield Hotel,Hotel,hotel,51.5297557,-0.1224147,WC1H 8AT,Crestfield Street,,https://www.crestfieldhotel.co.uk/
254025975,node,Kings Cross Inn Hotel,Hotel,hotel,51.5301897,-0.1228832,NW1 2SA,Euston Road,,
255006105,node,Starbucks,Coffee Shop,cafe,51.5786546,-0.1240474,N8 8DU,The Broadway,coffee_shop,
255012045,node,King's Head,Pub,pub,51.5782929,-0.1242398,N8 8AA,Crouch End Hill,,https://www.thekingsheadcrouchend.co.uk/#/
255135764,node,McCaffertys Bar,Pub,pub,51.3326883,-0.2706674,KT19 8BT,High Street,,https://epsom.mccaffertysbars.com
255135771,node,Acorn 30,Pub,pub,51.3320433,-0.2710528,,,,
255135822,node,Sicily,Restaurant,restaurant,51.3317031,-0.2709012,KT18 7PF,South Street,italian,
255136127,node,Cappadocia Restaurant Epsom,Restaurant,restaurant,51.3332622,-0.2691363,KT19 8BJ,High Street,turkish,https://www.cappadociaepsom.co.uk/
255136405,node,ASK Italian,Restaurant,restaurant,51.3336344,-0.2656304,KT19 8DD,High Street,italian,https://www.askitalian.co.uk/italian/restaurants/epsom
255136628,node,Be at One,Bar,bar,51.3340343,-0.2663351,KT19 8AG,High Street,,https://www.beatone.co.uk/epsom
255136777,node,Nando's,Restaurant,restaurant,51.3338487,-0.2670861,KT19 8AS,Oaks Square,chicken;portuguese,https://www.nandos.co.uk/restaurants/epsom
255137548,node,The Rising Sun,Pub,pub,51.3307962,-0.263292,KT18 5DX,Heathcote Road,,
255139196,node,The Amato,Pub,pub,51.3243531,-0.2683366,KT18 7AS,Chalk Lane,,
255747947,node,The George IV,Pub,pub,51.5147063,-0.1168421,WC2A 2HF,Portugal Street,,
255959341,node,The Bollo,Pub,pub,51.4955664,-0.2700726,,,,
256404255,node,The Rochester Castle,Pub,pub,51.5609825,-0.0740121,N16 0NY,Stoke Newington High Street,,
256488376,node,Pied Bull,Pub,pub,51.3793928,0.2231513,DA4 0DG,High Street,,
256494933,node,Malt Shovel,Pub,pub,51.3672457,0.2106111,DA4 0ER,Station Road,,
256497884,node,The Garrick,Coffee Shop,cafe,51.5134807,-0.1165232,WC2B 4RR,Aldwych,,http://www.lse.ac.uk/intranet/LSEServices/cateringServices/restaurantsAndCafes/garrick.aspx
256622051,node,The King's Arms,Pub,pub,51.4878141,-0.310766,,,,
256696794,node,Swanley Park Cafeteria,Coffee Shop,cafe,51.4055142,0.1774463,,New Barn Road,,
257464728,node,The Hart,Pub,pub,51.4933656,-0.2433411,,,,
257464737,node,Pizza Hut Delivery,Fast Food,fast_food,51.4936329,-0.2403793,W6 0SP,King Street,pizza,https://www.pizzahut.co.uk/huts/uk-1/7587-west-hammersmith/
257807913,node,The New Inn,Pub,pub,51.4892112,-0.3021118,,,,
257807914,node,The Brook,Pub,pub,51.4882823,-0.3046086,,,,
257807923,node,The Griffin,Pub,pub,51.4870591,-0.3029644,,,,https://www.griffinbrentford.co.uk/
257811613,node,Chaseside,Restaurant,restaurant,51.6595558,-0.0872645,,,indian,
257811796,node,Zaza,Restaurant,restaurant,51.6594016,-0.0879064,,Chase Side,italian,https://www.zaza.co.uk/restaurants/enfield
257937397,node,The Grafton Arms,Pub,pub,51.5231854,-0.138689,W1T 5DU,Grafton Way,,https://www.graftonarms.co.uk/
258016397,node,Millers Kitchen,Coffee Shop,cafe,51.3549448,-0.1623963,SM5 3JG,Stanley Park Road,coffee_shop;american;pancake;breakfast;cake,
258016399,node,Lemon Tree,Fast Food,fast_food,51.3549063,-0.1625613,SM5 3JG,Stanley Park Road,indian,
258016403,node,Millenium Fish Bar,Fast Food,fast_food,51.3548334,-0.1628764,SM5 3JG,Stanley Park Road,burger;fish_and_chips;fried_chicken,
258016408,node,Stanley Park Kebab & Pizza,Fast Food,fast_food,51.3546143,-0.1627,SM5 3JJ,Stanley Park Road,kebab;pizza,
258016409,node,Full Wing,Fast Food,fast_food,51.3546218,-0.1626369,SM5 3JJ,Stanley Park Road,chinese,
258016416,node,Dragon City,Fast Food,fast_food,51.3529763,-0.1621627,SM5 4LE,Stanley Road,chinese,
258326867,node,The Bull & Bush,Pub,pub,51.4081708,-0.28964,KT1 3JB,Washington Road,,
258365613,node,Fleetdale Cafe,Coffee Shop,cafe,51.4351074,0.2450998,DA2 6JB,Fleet Avenue,,
258750121,node,Leather Bottle,Pub,pub,51.411219,-0.2091116,SW19 3NW,Kingston Road,,https://www.greeneking.co.uk/pubs/greater-london/leather-bottle
259086194,node,La Figa,Restaurant,restaurant,51.510079,-0.0394268,E14 8DX,Narrow Street,italian,https://www.lafigarestaurant.co.uk/
259086195,node,Holy Cow,Restaurant,restaurant,51.5100406,-0.0387991,E14 8DN,Narrow Street,indian,https://www.holycowonline.com/locations/limehouse-canary-wharf-indian-restaurant/
259102682,node,Royal Horse Guardsman,Pub,pub,51.4863995,-0.3000448,,,,
259245834,node,The Slug and Lettuce,Bar,bar,51.5084245,-0.0734303,E1W 1AA,St. Katharine's Way,,https://www.slugandlettuce.co.uk/tower-bridge
259248888,node,Agenda,Pub,pub,51.5108908,-0.0811851,,,,
259253467,node,The Ship,Pub,pub,51.5110721,-0.0847581,EC3V 0BP,Talbot Court,,https://www.nicholsonspubs.co.uk/restaurants/london/theshiptalbotcourtlondon
259569252,node,Goya,Restaurant,restaurant,51.4884009,-0.1374885,SW1V 3EB,Lupus Street,tapas,
259774303,node,Running Horse,Pub,pub,51.5131349,-0.1484154,,,,
259774384,node,Sketch,Restaurant,restaurant,51.5127342,-0.1414857,W1S 2XD,Conduit Street,,https://sketch.london/
259774404,node,The Windmill,Pub,pub,51.5124213,-0.1422011,,Mill Street,,https://www.youngs.co.uk/
260124921,node,McDonald's,Fast Food,fast_food,51.5148992,-0.0596548,E1 2BT,Commercial Road,burger,
260243933,node,The Greyhound,Pub,pub,51.670387,-0.0181586,EN3 6HR,South Ordnance Road,,
260283878,node,KFC,Fast Food,fast_food,51.540145,-0.1439007,NW1 7BU,Camden High Street,chicken,
261000393,node,The Priory Arms,Pub,pub,51.4748429,-0.128315,,,latin_american;tapas,
261245915,node,Crown & Anchor,Pub,pub,51.4713507,-0.1128611,SW9 6AQ,Brixton Road,gastropub,https://crownandanchorbrixton.co.uk
261269878,node,The Full Monty,Restaurant,restaurant,51.52821,-0.0509194,E2 0JD,Globe Road,,
261269898,node,Suey Hong,Fast Food,fast_food,51.5281476,-0.050883,E2 0JD,Globe Road,chinese,
261287273,node,Pret A Manger,Fast Food,fast_food,51.4726798,-0.1225008,,,sandwich,
261310647,node,Nolan's,Pub,pub,51.4795759,-0.1259483,SW8 2XA,Wilcox Road,,
261325961,node,Tia Maria Bar & Kitchen,Restaurant,restaurant,51.4808939,-0.12483,SW8 1RB,South Lambeth Road,brazilian,
261348576,node,The Cavendish Arms,Pub,pub,51.4764537,-0.1276913,SW8 2HJ,Hartington Road,pizza,https://thecavendisharmsstockwell.co.uk/
261624734,node,Black Horse,Pub,pub,51.290548,0.3097121,,,,
261633241,node,Holiday Inn,Hotel,hotel,51.3617505,-0.1966293,,,,
262014977,node,Dunnings Bar,Pub,pub,51.6674032,-0.3983134,WD24 5BB,St Albans Road,,
262083093,node,Colicci Roehampton Gate,Coffee Shop,cafe,51.4527114,-0.2553944,SW15 5JR,,sandwich;ice_cream,https://www.colicci.co.uk/locations/richmond-park
262083574,node,Pen Ponds Café,Fast Food,fast_food,51.4395718,-0.2685968,,Pen Ponds Car Park,burger;ice_cream,
262125230,node,The Castle,Pub,pub,51.4683976,-0.3245885,,,,
262368938,node,The Partridge,Pub,pub,51.4056169,0.0139026,BR1 1HE,High Street,,https://www.partridgebromley.co.uk/
262368993,node,The Artful Duke,Pub,pub,51.4057141,0.0138747,BR1 1HE,High Street,,http://www.tpsbar.co.uk/bromley
262443436,node,The Auld Shillelagh,Pub,pub,51.5620215,-0.079539,N16 0UD,Stoke Newington Church Street,,http://theauldshillelagh.co.uk/
262562858,node,Il Pirata London,Restaurant,restaurant,51.5032228,-0.0596251,E1W 2YN,Wapping High Street,italian,
262565580,node,Giraffe,Restaurant,restaurant,51.5063119,-0.1171395,SE1 8XX,Riverside Level 1,international;burger,https://www.giraffe.net/
262565828,node,PizzaExpress,Restaurant,restaurant,51.4888419,-0.137108,SW1V 2PB,Moreton Street,pizza,https://www.pizzaexpress.com/london-pimlico
262637210,node,Coach & Horses,Pub,pub,51.5617228,-0.0735286,N16 7JL,Stoke Newington High Street,thai,
262702979,node,The Roebuck,Pub,pub,51.4929603,-0.252613,W4 1PU,Chiswick High Road,,https://www.brunningandprice.co.uk/roebuck/
263506131,node,Best Western,Hotel,hotel,51.4926963,-0.2507834,,,,
263827411,node,Harvester,Restaurant,restaurant,51.6945457,-0.3855137,WD25 0LL,St Albans Road,american,https://www.harvester.co.uk/restaurants/eastofengland/harvestergarstonwatford
263873497,node,Luppolo,Restaurant,restaurant,51.5767346,0.0270735,E11 2RJ,High Street,,https://luppolopizza.com/
264010568,node,The Slug and Lettuce,Pub,pub,51.4587744,-0.3077896,TW9 1TJ,Water Lane,,https://www.slugandlettuce.co.uk/richmond
264010823,node,Tower House,Restaurant,restaurant,51.4580071,-0.3062811,TW9 1TQ,Bridge Street,,
264041224,node,The Dog House,Pub,pub,51.4891613,-0.1108437,SE11 6BY,Kennington Road,,
264137221,node,River View Restaurant,Restaurant,restaurant,51.505619,-0.054029,E1W 3TU,New Crane Place,,http://www.riverview-restaurant.com/
264156218,node,The Hope,Pub,pub,51.430843,-0.101908,SE27 9JS,Norwood High Street,,
264513354,node,The Bowery Bar,Bar,bar,51.5171827,-0.1255515,,,,
264515393,node,Coco di Mama,Fast Food,fast_food,51.517658,-0.1210393,WC1V 6AN,High Holborn,italian,https://www.cocodimama.co.uk/locations/london-holborn
264515707,node,McDonald's,Fast Food,fast_food,51.5177884,-0.119722,WC1V 6JS,High Holborn,burger,
264515720,node,PizzaExpress,Restaurant,restaurant,51.5178558,-0.1187798,WC1V 6LF,High Holborn,pizza,https://www.pizzaexpress.com/london-high-holborn
264524115,node,Caffe Nomma Italian,Coffee Shop,cafe,51.5044528,-0.0784709,SE1 2RL,,,
264587384,node,Mr. Wong's Wok & Box,Restaurant,restaurant,51.5222849,-0.0446563,E1 4AA,Mile End Road,chinese,
264625036,node,Jabinjia Hotpot,Restaurant,restaurant,51.5271512,-0.0828862,N1 6HG,Hoxton Market,chinese,
264625038,node,Neds Noodle Bar,Coffee Shop,cafe,51.5270245,-0.0837537,N1 6HB,Pitfield Street,,
264790279,node,Prince of Wales,Pub,pub,51.4957145,-0.1038594,,St George's Road,,
264796527,node,All Bar One Butlers Warf,Bar,bar,51.5033816,-0.0727542,SE1 2YG,Shat Thames,,
264797750,node,The Mansion House,Pub,pub,51.489311,-0.1052036,,,,
264797790,node,The Little Apple,Pub,pub,51.4899576,-0.1081407,,,,
264803330,node,PizzaExpress,Restaurant,restaurant,51.4872825,-0.1115445,SE11 4LD,Kennington Road,pizza,https://www.pizzaexpress.com/london-kennington-road
264803332,node,Pizza Hut Delivery,Fast Food,fast_food,51.4873118,-0.1111439,SE11 4QE,Kennington Road,pizza,https://www.pizzahut.co.uk/huts/uk-1/7695-kennington-road/
264803342,node,The Tommyfield,Pub,pub,51.4886442,-0.1108233,,Kennington Road,,
265255741,node,Ta Ke,Restaurant,restaurant,51.5096682,-0.2862229,W5 3NN,Uxbridge Road,japanese;sushi,https://www.take-sushi.co.uk/
265255748,node,Jono's Bar,Pub,pub,51.5101535,-0.2869312,,,,
265255759,node,Nando's,Restaurant,restaurant,51.5101708,-0.2879784,W5 3NU,Uxbridge Road,chicken;portuguese,https://www.nandos.co.uk/restaurants/ealing-common
265649310,node,The Lansdowne,Pub,pub,51.5414171,-0.1533533,,,,
265649514,node,Lemonia,Restaurant,restaurant,51.5416421,-0.1570131,,,greek,https://www.lemonia.co.uk/
265662292,node,The Hour Glass,Hotel,hotel,51.486375,-0.0843308,,,,
265662788,node,Il Posto,Restaurant,restaurant,51.4957287,-0.1419336,SW1V 1AA,Vauxhall Bridge Road,italian,
265662939,node,Wrap City Kebab,Fast Food,fast_food,51.4957754,-0.1419631,SW1V 1AA,Vauxhall Bridge Road,kebab;burger,
265664308,node,Dickens Inn,Pub,pub,51.5067525,-0.0702178,E1W 1UH,Marble Quay,,https://www.dickensinn.co.uk/
265757167,node,Coach and Horses,Pub,pub,51.6939763,-0.03441,,Crossbrook Street,,
265819602,node,Roman Urn,Pub,pub,51.6971239,-0.0347918,,Crossbrook Street,,
265825624,node,The Vine,Pub,pub,51.6899477,-0.0339584,,,,
265825633,node,The Wheatsheaf,Pub,pub,51.6919635,-0.0344514,,,,
266214958,node,Smokehouse,Pub,pub,51.4890151,-0.2701228,,,,
266284078,node,The Turk's Head,Pub,pub,51.4564146,-0.3230387,TW1 1LF,Winchester Road,,
266324793,node,Hole In the Wall,Pub,pub,51.5041063,-0.1137203,SE1 8SQ,Mepham Street,,
266377809,node,Think Fish,Fast Food,fast_food,51.5625603,-0.355818,,Northolt Road,fish_and_chips,
266416976,node,Memsaheb,Restaurant,restaurant,51.4955582,-0.0068108,E14 3UU,Amsterdam Road,indian,https://memsahebe14.uk/home
266481945,node,Tank & Paddle,Bar,bar,51.5108588,-0.1395168,W1B 4BF,Heddon Street,,https://www.tankandpaddle.co.uk/heddon-street/
266481948,node,Icebar,Bar,bar,51.5113103,-0.1398884,W1B 4BN,Heddon Street,,https://www.belowzeroicebar.com/
266481949,node,Aubaine,Restaurant,restaurant,51.5109108,-0.1393146,W1B 4BS,Heddon Street,french,https://aubaine.co.uk/locations/heddon-street/
266527270,node,The Orchard Cafe,Coffee Shop,cafe,51.447244,-0.4561813,TW14 8RU,Staines Road,regional,
266560384,node,The Banker,Pub,pub,51.5093933,-0.0916244,EC4R 3TE,Cousin Lane,,https://www.banker-london.co.uk/
266680230,node,The Crown and Anchor,Pub,pub,51.5139755,-0.1249853,WC2H 9PS,Neal Street,,
266702613,node,The Station,Pub,pub,51.363021,-0.2478212,KT17 2JA,The Broadway Stoneleigh,,https://www.greeneking.co.uk/pubs/surrey/station
266739623,node,Robin Hood,Pub,pub,51.3638084,-0.1967096,SM1 1SH,West Street,,
266749352,node,The Drill,Pub,pub,51.3728734,-0.2320993,,,,
266819667,node,The Richmond,Pub,pub,51.5002698,-0.221756,,Shepherds Bush Road,,https://therichmondhammersmith.co.uk/
266877019,node,The Landor Theatre,Pub,pub,51.4657075,-0.1260872,,,,
266880851,node,The Prince of Wales,Pub,pub,51.3606475,-0.2176109,,,,
266890511,node,The North End Tavern,Pub,pub,51.3764631,-0.237058,,,,https://www.greatukpubs.co.uk/north-end-tavern-worcester-park
267406074,node,Riverside Terrace Cafe,Coffee Shop,cafe,51.5059312,-0.1171709,SE1 8XX,,,
267432002,node,St Stephen's Tavern,Pub,pub,51.501146,-0.125595,SW1A 2JR,Bridge Street,,https://www.ststephenstavern.co.uk/
267776822,node,Club 2000,Bar,bar,51.5770507,-0.3713872,HA5 5ER,Rayners Lane,,
267777279,node,The Village Inn,Pub,pub,51.5767796,-0.3709372,,,,
267892311,node,Sir John Gibson,Pub,pub,51.4512858,-0.4752273,,,,
267971989,node,The Brew House Café,Coffee Shop,cafe,51.5717552,-0.1667879,,,regional,
268040827,node,Three Horseshoes,Pub,pub,51.627374,-0.1746584,N20 0RA,High Road,,
268430691,node,The Fountain & Ink,Pub,pub,51.5071635,-0.1075107,SE1 9LX,Stamford Street,,
268430894,node,Pret A Manger,Fast Food,fast_food,51.5071193,-0.1077261,SE1 9LX,Stamford Street,sandwich,
268642686,node,Wraps and Wings,Restaurant,restaurant,51.5406572,0.0021123,E15 4PH,West Ham Lane,,
268985214,node,The Lamb,Pub,pub,51.4971559,-0.375732,,,,
269198266,node,Supa Kebab,Fast Food,fast_food,51.3629914,-0.1738146,,,,
269203844,node,The Optimist Tavern,Pub,pub,51.5487756,0.2338479,,,,
269236129,node,Best Fried Chicken,Fast Food,fast_food,51.5548798,-0.0051333,E15 2BX,High Road Leyton,chicken,
269237943,node,The Claret & Ale,Pub,pub,51.379938,-0.0736716,CR0 7AA,Bingham Corner,,
269253652,node,012 Bar & Grill Restaurant,Pub,pub,51.542752,0.0032106,E15 1NS,The Grove,,
269255191,node,The Sportsman,Pub,pub,51.5424567,0.0028343,E15 1NG,Broadway,,https://www.greatukpubs.co.uk/sportsman-stratford
269859953,node,Anchor Brewhouse,Pub,pub,51.5041075,-0.0753099,SE1 2LN,Shad Thames,,
