business_id,birank_score,rank,friend_checkin_count,fof_checkin_count,social_unique_visitors,social_diversity_index,mean_bridge_confidence,social_boost,social_linked,best_gamma
Scd-rcsQCn60t1sHHFv-og,0.0001349731015964926,2115,,,,,,,False,0.0
FSxREGXCZdsh5wZhOcay8Q,0.00013492146909380146,2116,,,,,,,False,0.0
uWJx0gRuynGEjgRtxUu-dw,0.00013487160429165993,2117,,,,,,,False,0.0
0cwYcIySz-bdipKJjD4Keg,0.00013479748326513112,2118,,,,,,,False,0.0
8xjBQgZsIivU_qfbXYGrZw,0.00013477575598044424,2119,,,,,,,False,0.0
QSzK9qwKPOIuxjflT6GOkg,0.00013476433895624713,2120,,,,,,,False,0.0
lzCreRMEgzDCwb90GuPmeg,0.0001347582307608744,2121,,,,,,,False,0.0
bdoSOSj1LPSAlNoKezVdLQ,0.00013474921957140414,2122,0.2,0.0,1.0,0.6931,0.2,0.03882989051478855,True,0.0
vZKDU7nRGB_5pzJGR12efw,0.00013467809164773644,2123,,,,,,,False,0.0
Auc20f0uYTIwPnJIqcdmNw,0.00013466684868197832,2124,,,,,,,False,0.0
Ktfl6gzqp4kWBYCpa2r35g,0.00013464022384724933,2125,,,,,,,False,0.0
vyYMaj0HZPr5xqzhY7WPUg,0.00013463649250474151,2126,,,,,,,False,0.0
SDuDbDZfEKKR3mwcrNsz5w,0.00013462582921936042,2127,,,,,,,False,0.0
ZCF-HvfbITnNcaomqT5XRw,0.0001345884065919265,2128,,,,,,,False,0.0
2cfEAFZZee8fq3Xx6yZ87w,0.00013457007808125227,2129,,,,,,,False,0.0
h1UTMTj52te79ii7_nqF0Q,0.00013455356922480868,2130,,,,,,,False,0.0
WZM-G0aWjfTc2iXo_GrGEQ,0.00013445756129143937,2131,2.7516,7.7812,2.0,1.0986,0.2196,0.2815914878260475,True,0.0
AsMmX7njOzFkWsJQ1jMVCg,0.00013443551194082163,2132,,,,,,,False,0.0
IEpeqw4tr5vAXKVj1cdRhw,0.0001344297086459348,2133,,,,,,,False,0.0
QjktE2M71v56CVHERuyiTg,0.0001344260262497199,2134,,,,,,,False,0.0
BFPxxguGxBZQ0kR0rWePTQ,0.0001343931455191436,2135,,,,,,,False,0.0
foh6hwQxjCs0SeLT5MO1SQ,0.00013435525093149768,2136,,,,,,,False,0.0
ACHVRhkmpCuT7WQQjzt07Q,0.00013435366235754967,2137,,,,,,,False,0.0
pNf55jk_wLt8KO6yuz70MA,0.00013435305989140383,2138,,,,,,,False,0.0
HKhf_mFXd6ETeo2iLVMgAg,0.000134351921736418,2139,,,,,,,False,0.0
RhBsbZ8N_bSH-jD9X9FFZg,0.00013427618304706336,2140,,,,,,,False,0.0
eltuhV8KTDIhqdYgAyknAw,0.00013426773271176792,2141,,,,,,,False,0.0
qck6waU6WlXBesRKmtsWfg,0.00013426766437029828,2142,,,,,,,False,0.0
J9TnylMqNS62wjKVtnc1ug,0.00013422533235177677,2143,,,,,,,False,0.0
uGOEl8AfKsMJKebNcX3uNA,0.0001342055563308486,2144,,,,,,,False,0.0
f2KFAhVWZmFm63liyG8rVw,0.00013420229318480165,2145,,,,,,,False,0.0
tCKx9bkvughZdZK4vbiJ1w,0.00013418633494391557,2146,,,,,,,False,0.0
PQkJ5J8Qilol-JIhu-alhA,0.0001341662322526159,2147,,,,,,,False,0.0
R_ETro-Bhca3PGyosh56BA,0.000134140663663837,2148,,,,,,,False,0.0
KW2Ma_0uVm7KmBJhMI_yFA,0.00013413443138952783,2149,,,,,,,False,0.0
JPm93BlP-UHYPqFgK66JUw,0.0001341178579053883,2150,,,,,,,False,0.0
z_bTPCOeRv7IDHSNF0bxzg,0.00013410644613104226,2151,,,,,,,False,0.0
2f5JQR_QxrmqUHSjzpZynQ,0.00013397792044427198,2152,,,,,,,False,0.0
Nr-ew8B5DBXIhdt1oE9_-A,0.00013392545990766402,2153,,,,,,,False,0.0
c_MsK_ra1MB1Q9KvZgNwww,0.00013390101425594928,2154,,,,,,,False,0.0
JXhIz744GI7U_ereD9Nf8g,0.00013389352001878576,2155,,,,,,,False,0.0
kFSwmSUiHO4FEl33FdA_XA,0.00013389193118418247,2156,0.0,0.1334,0.0,0.0,0.0,0.0,True,0.0
kRowQIUMYRNno_Rk5LkRgw,0.0001338520416107515,2157,,,,,,,False,0.0
afkw4ZMsFhMyWpYn5xHCYg,0.00013385028220785228,2158,,,,,,,False,0.0
ZMeRh7SQS_McYDhopPS84A,0.0001338251826699624,2159,,,,,,,False,0.0
toyrKJg9cZgssxGfQ_kRgA,0.00013380290536169748,2160,,,,,,,False,0.0
cp2ZSHXibAxCHvJoPPyLag,0.0001337945705145433,2161,,,,,,,False,0.0
l5NgHzWPPHYe-ulHz6MYpg,0.00013377706834625565,2162,,,,,,,False,0.0
2-i-GRNg9dYlBJYfb4k0Rw,0.00013375362537259701,2163,,,,,,,False,0.0
GphUtL7kAHxd1CXxntt-Jw,0.00013374430609486,2164,,,,,,,False,0.0
FiWGTyWJs4p4dLQc8P6-pg,0.00013372278291863665,2165,,,,,,,False,0.0
V66EXhrxKanesMhoOqsORw,0.0001336922475578488,2166,,,,,,,False,0.0
XWbWhTXkyzfhwh4dbfwEAA,0.0001336829342854669,2167,,,,,,,False,0.0
7Klk8UuK1sdJt5_44eUtDg,0.00013364845186411795,2168,1.7863,1.4363,3.0,1.3863,0.2233,0.21823833954186958,True,0.0
CBqvnpCA-8SWAr1-iGF0kA,0.00013364520886999592,2169,,,,,,,False,0.0
r7iK-eZzarezCOIChpa8hA,0.0001336346355623281,2170,,,,,,,False,0.0
-Wd5KqFszREg0XdXfSv5tg,0.00013354466068325044,2171,2.4028,5.1711,3.0,1.3863,0.2669,0.26080860243642545,True,0.0
iryPcdtXO3HQfUzXBqzckw,0.00013353493679376624,2172,,,,,,,False,0.0
4JjrfHvcKzfra3YAWHa7qg,0.00013347275728552526,2173,,,,,,,False,0.0
CbMJxmEsm_NFue6NQ0kNpA,0.000133458723413919,2174,,,,,,,False,0.0
SaUSOvz-YhFtGEP3w5SBZg,0.00013343224273892331,2175,,,,,,,False,0.0
1QwLNoPJuDaye0uqeE56xw,0.00013338511580003807,2176,,,,,,,False,0.0
XR6zkgsFiwnaH2FVkoUVAQ,0.000133368524192969,2177,,,,,,,False,0.0
cEyo1UgdluY7bsu2VwcRBw,0.0001333382881114559,2178,,,,,,,False,0.0
y-XX_c8EVK4m3oQda42Y3A,0.00013333659918693692,2179,,,,,,,False,0.0
BN3LFoIi1AFQ4IZhvrMXsw,0.0001333175151996123,2180,0.6,0.0,1.0,0.6931,0.6,0.10009891197775421,True,0.0
jsZU7VLbyn50MabU86zI1w,0.0001333068389226453,2181,,,,,,,False,0.0
2rTCpBUN36jDhRxid_-Kng,0.0001332662052976603,2182,1.2405,4.573,1.0,0.6931,0.2067,0.17180654084097238,True,0.0
eX1E0J6uh8a3oVazer1_yw,0.00013322826712216878,2183,,,,,,,False,0.0
C2JtfhOZ3PPzIS9V5arQ2A,0.0001332211130004617,2184,,,,,,,False,0.0
sNoPDi--2hYuB2Z_VI8NXA,0.00013318588889428104,2185,,,,,,,False,0.0
FX9CL_-hBxRDq6c4uiLCrQ,0.00013317157046922968,2186,,,,,,,False,0.0
mw-Vn0mmSTYR1ZkQaHdeBQ,0.00013316296668768176,2187,0.4,0.1928,1.0,0.6931,0.2,0.0716600951583194,True,0.0
9tIP3Ey8swBpTlsHOQbvJw,0.000133119945465683,2188,,,,,,,False,0.0
DGefID2EzDJl4g_DCMbnYQ,0.00013309039441227548,2189,,,,,,,False,0.0
px3bYo2g-MGGTYAs0CH6Qg,0.00013308574206155081,2190,,,,,,,False,0.0
pdXEjhNzy5YERGk_wBA9Lw,0.00013307144221015005,2191,,,,,,,False,0.0
47JfuGySAVhQmIYynH_yfw,0.00013306346088118562,2192,,,,,,,False,0.0
loKMBVzemBJN0RMGwW8K8w,0.00013305745711396488,2193,,,,,,,False,0.0
s9BgSa45FigvXA-g56JHDA,0.0001330446087967727,2194,,,,,,,False,0.0
-TSPsir3LSLO9vVBkvkqUw,0.0001329990043071531,2195,,,,,,,False,0.0
fwAKmgDhi6vsxBWm7izc-g,0.00013299569703772825,2196,,,,,,,False,0.0
xBmLaYKPIzUnrdEpg5BLYw,0.0001329371714159735,2197,,,,,,,False,0.0
niV3iDWcxuKFOJr3qWp9pQ,0.00013291529453017366,2198,10.5306,16.9448,5.0,1.7918,0.2785,0.5207242287034265,True,0.0
OyPQNwQtCuYkFuV3FlsnnA,0.00013291069679654486,2199,,,,,,,False,0.0
HzUJO2v5lUEIeYoOYsdWbw,0.00013290438830886226,2200,,,,,,,False,0.0
vsrryxBR2Jykl71qa1H6SQ,0.00013289354618684768,2201,,,,,,,False,0.0
kLS3Sth5HvO0IjrXCCvXxA,0.00013288727416652438,2202,,,,,,,False,0.0
a1a1RgfaYBeU-jGEgbJj_Q,0.00013287431019582657,2203,,,,,,,False,0.0
G1vUqy1-vDsCbCFrZkFnuQ,0.00013286998129976582,2204,,,,,,,False,0.0
xFdZbv00SJwv5YSgwAGwqQ,0.00013280940126576737,2205,,,,,,,False,0.0
zKC6BvDRMtwmtj2aNvIapQ,0.00013277339373232524,2206,,,,,,,False,0.0
Af8k2BmCIBjxhWiHnAfGnw,0.00013276276645836601,2207,,,,,,,False,0.0
V71KzO8mXPK7E8no2FN8sw,0.00013273699935927762,2208,0.5,0.3334,1.0,0.6931,0.25,0.08635383567506355,True,0.0
dEZoHywgbq5mS0Ytv0vSHw,0.0001327319207379169,2209,,,,,,,False,0.0
609Lr-Hvo3sr9amdiimOJA,0.0001327035214180079,2210,,,,,,,False,0.0
zwrgCMuZyFX46mL3piDyjg,0.00013262870349194805,2211,,,,,,,False,0.0
SLreQZjicOqB_7MCfJ8MdQ,0.00013258184465743376,2212,,,,,,,False,0.0
DNMDGalFejExZqwb_YVQnQ,0.00013256326122518508,2213,,,,,,,False,0.0
MU6oyNoZoYZJtEZvsrnwOQ,0.00013254324210661,2214,,,,,,,False,0.0
zWNz-y5mVcJA364mVV-XRw,0.00013253392899055164,2215,,,,,,,False,0.0
D1Z06FgUfwdV9dhMW1o8dw,0.00013252942693116253,2216,,,,,,,False,0.0
Q3ZVqlnrW0OQsakX-yLwvQ,0.00013249300735617277,2217,,,,,,,False,0.0
k920l7wHSjLZDJLvn-UfyQ,0.00013245144051906424,2218,,,,,,,False,0.0
XrtJUw6CyipHlFkKrdHbtw,0.00013244539336693516,2219,,,,,,,False,0.0
PCmoZ6i5fXLKti6SmykDNg,0.00013242146672653518,2220,,,,,,,False,0.0
JfEvhf0cSyjeh82be2KeTQ,0.00013240525966264655,2221,,,,,,,False,0.0
6rzuiMOivqs6Qc3VS1ugGg,0.0001323409296755498,2222,,,,,,,False,0.0
wWoX5l58K8YTokEWRcFstw,0.000132328914373393,2223,0.2,2.4836,1.0,0.6931,0.2,0.03882989051478855,True,0.0
H_T1u5hL5HwH-XR9oZqYYg,0.00013232154660341145,2224,,,,,,,False,0.0
_lCaW3aU3yp-acJ8BnCLyQ,0.00013231829123605776,2225,14.7361,54.837,3.0,1.3863,0.2254,0.5869493842749173,True,0.0
CEBM9Ls8IHhYtbsxW9PC0w,0.0001323098320795185,2226,,,,,,,False,0.0
8ZhC29t_mepcAQ4OlN15NQ,0.000132232823623783,2227,,,,,,,False,0.0
ScWo1fsKbn6vJftI49bqcw,0.00013218934254506553,2228,,,,,,,False,0.0
emc9zbb0LeEC6D_f7SZWpg,0.0001321421666672729,2229,,,,,,,False,0.0
-TboXPMTf45s24FPyD8OAA,0.00013212519244837768,2230,,,,,,,False,0.0
jCZi4-LRB2bU-dxBSPmn9w,0.00013209226867176032,2231,,,,,,,False,0.0
XHF3oYylaLPeAynPo3bOKg,0.0001320882075621504,2232,,,,,,,False,0.0
4lkbbB4y_kaoPdDxq0F3Hw,0.00013208646428169245,2233,,,,,,,False,0.0
HZ_wXHeUoB7bopQ0vst2CA,0.0001320809847061593,2234,,,,,,,False,0.0
ZEd_RWWRVGqLlM5DUiXCeA,0.00013207026102997753,2235,,,,,,,False,0.0
f_w3vvy3q-p7DFVRo-EUIg,0.00013206818430234308,2236,,,,,,,False,0.0
wX4ap0Qy5ZK6Hy2iKvBqXA,0.00013202512071948193,2237,,,,,,,False,0.0
5z7N0Ih926XkkRW5-ZljuA,0.0001320204634332465,2238,,,,,,,False,0.0
yeZfgAw4LvWnri7ecPkiYA,0.0001320127524631381,2239,,,,,,,False,0.0
lkQP24RF-W7Hvb2WOPJWAw,0.00013197544453848493,2240,,,,,,,False,0.0
XJvOamdhTQI65jmzTfreDQ,0.0001319666466092488,2241,,,,,,,False,0.0
C9UIBsRy_mNeSXCQ4WLMxQ,0.00013194330472231396,2242,1.0214,1.6798,1.0,0.6931,0.2554,0.1498895816473114,True,0.0
ZfOS7Mz-iGseNxBhlhXm_w,0.0001319251183633902,2243,,,,,,,False,0.0
F96zZwm8zAMxUB2DvLkmEA,0.00013191639823669,2244,0.0,0.8123,0.0,0.0,0.0,0.0,True,0.0
2PeuTPjcC5jEyrMt9o-w7w,0.00013191438503758085,2245,,,,,,,False,0.0
4JR06JiS8W8ieXoF1ZWkGg,0.00013190755066202334,2246,,,,,,,False,0.0
MUBk0fgk0ViHwEiNnRitWA,0.00013190629356267972,2247,4.1967,3.609,3.0,1.3863,0.2623,0.3509874815944839,True,0.0
KC49N2P4g9_EJ-NV7vE_8w,0.000131892877617917,2248,,,,,,,False,0.0
CjJaDHMfIHqaIKvBVABAJQ,0.000131889789760275,2249,,,,,,,False,0.0
uWLFplSCk3lI9rf84ZDwUw,0.00013187829045405467,2250,,,,,,,False,0.0
eO47HI7ZqidXMkHyaOsf-g,0.00013185401234356694,2251,,,,,,,False,0.0
0K4RwxdAcViifyU3Htzxww,0.00013184675255328626,2252,,,,,,,False,0.0
ocNvlc_zH3VdBbRpB6kwoA,0.00013184427670635446,2253,,,,,,,False,0.0
dL0GYNilzv_esQ6GD5Vcqw,0.0001318410707869593,2254,,,,,,,False,0.0
wNuyxdg5wGoMFG19k1j59Q,0.000131807135432184,2255,,,,,,,False,0.0
aUyOBYQW20UiAVGeCdEwGg,0.00013177883828065264,2256,,,,,,,False,0.0
0f7mlSVIAk25QuEKGmVbPA,0.0001317601764481514,2257,,,,,,,False,0.0
TW--ofc3fcj2LM1Y-UK5rQ,0.00013174973061421094,2258,,,,,,,False,0.0
FCAqHUb6Wn1ABMDQZG0Dnw,0.00013173478700010636,2259,,,,,,,False,0.0
iJdGuMkctlJyoTTMtn0QWQ,0.0001316631313661644,2260,,,,,,,False,0.0
OJpGFS7e38cncjp2jlWydA,0.00013156193908105338,2261,,,,,,,False,0.0
LWbj99tJolTxhzIbXWQOaA,0.00013153756469349497,2262,,,,,,,False,0.0
jVGKURBMYqOmLirjAQa0yA,0.00013152028658540405,2263,,,,,,,False,0.0
uzp1k2LiBBwEjmSd8dv0DA,0.00013150191648827819,2264,,,,,,,False,0.0
pARcoIwXlijaXVCfp5jdsQ,0.00013149926459569934,2265,,,,,,,False,0.0
2njTjQ35skXN171KoobeGg,0.0001314963417890644,2266,,,,,,,False,0.0
bRF8nyWgzrzhQ31NoflMBA,0.00013144436294332024,2267,,,,,,,False,0.0
eLqHSAK0bXcEy6Q8pBYR0w,0.00013137045155880569,2268,,,,,,,False,0.0
Q1-a1z67RdKHjTbIhHaW6A,0.00013134156961778045,2269,,,,,,,False,0.0
M1r6v01bF7GQFH30FTbyAg,0.00013132190383415061,2270,,,,,,,False,0.0
wVLJwTaeTlTFr4il0pVJ5g,0.00013129774400713972,2271,,,,,,,False,0.0
htkrEPPQg6iH2QoBDjrEJw,0.00013128393158733277,2272,,,,,,,False,0.0
Mu-ZNo2q_48Z0JAvzgkgfA,0.00013126660057437455,2273,,,,,,,False,0.0
RbM-F22RcF5i2kDQ3jU1BA,0.0001312372021070517,2274,,,,,,,False,0.0
KfDQ7xhzuMJw7Z6okAwvow,0.0001312222613326898,2275,,,,,,,False,0.0
ZVkrLNK2Z6zSeCn4U9A7rg,0.00013120572632995835,2276,,,,,,,False,0.0
x5GkG0oI_S107wLlgdBxVA,0.0001311988692949709,2277,,,,,,,False,0.0
S2cKcdtOIDFyUfXYNPJUIw,0.00013118078502346938,2278,,,,,,,False,0.0
EzJI5x25U5GgbYBWhu5ZQQ,0.00013117564940295047,2279,,,,,,,False,0.0
_SBxweaeZORapKBJa2qmOw,0.00013113614108378958,2280,,,,,,,False,0.0
rv1KUBVNQkJ5WUQb49dU0Q,0.0001311065479509909,2281,,,,,,,False,0.0
_8Wq8lh2uJoMTftYtNAC3w,0.00013110417726261425,2282,,,,,,,False,0.0
Pdq64df8bTI648RCtHmJ0Q,0.00013109749982514302,2283,,,,,,,False,0.0
TrcS6ja_Kb3jtRSaNB-36A,0.00013109430266821325,2284,,,,,,,False,0.0
VTOeRnkozjB4wLJhWhS3BA,0.0001310860441102442,2285,0.1714,1.9576,1.0,0.6931,0.1714,0.033692525586525524,True,0.0
B2KGQwnxjpdY4TIVqmG3XA,0.00013106478224524982,2286,,,,,,,False,0.0
xVLoxYL8Jrvj1JQlM_bfLw,0.0001310579771254301,2287,,,,,,,False,0.0
uQgZitYr2ni6ZjL6LPOzBA,0.00013104679754008164,2288,,,,,,,False,0.0
UUJ5av87wFfxKqJBIerN6A,0.0001310399564638655,2289,,,,,,,False,0.0
eLomxx0tnJJhJ9wPcfUVvA,0.0001310368583838913,2290,,,,,,,False,0.0
IBNx2iuJOryYzHpn5S96VQ,0.0001310157823253264,2291,,,,,,,False,0.0
whiNQ0Z2AUkyBKucejQNTA,0.0001309933999964222,2292,,,,,,,False,0.0
D88TqtyrAajR6n7eX-JsKg,0.00013097447825012574,2293,,,,,,,False,0.0
091-A52K-wifGIf3jJ-hgA,0.00013097033152163095,2294,,,,,,,False,0.0
-rTJCKclkU_ZnoQb4oKa9w,0.00013095608274986493,2295,,,,,,,False,0.0
ZyyExneJPXjci7yc2CGAPQ,0.0001309172545601927,2296,,,,,,,False,0.0
jPVVH8cb_1gEQkcIZGxg9g,0.00013091197021717626,2297,,,,,,,False,0.0
voFurH0uTiM10El9y8mYNg,0.0001308946756114083,2298,,,,,,,False,0.0
5dXiNZgWI6B1VIFG3wVTqA,0.00013088430552519252,2299,,,,,,,False,0.0
HTaTuu_35PfpJMKcd-q-hA,0.00013083870491107687,2300,,,,,,,False,0.0
WY0ji9m-qAOc_6lK8h4pNw,0.00013081898975731985,2301,,,,,,,False,0.0
l8uzbLGk9CLjElcWGyBZ0Q,0.00013081679360322948,2302,,,,,,,False,0.0
7DqribLH6y79TLf0VaxxPw,0.00013080191332681107,2303,,,,,,,False,0.0
Ki-RQ-Q7dL6MScuUCCz5qw,0.000130789479251227,2304,,,,,,,False,0.0
Cdf1-VQAUrp5hlT-rZzc5w,0.00013077312062017847,2305,,,,,,,False,0.0
vRVoNDTLQl0lF212AjXepA,0.00013076916112623348,2306,,,,,,,False,0.0
s0VpsfcyxwqvSGvvTPyPiA,0.00013076619174697763,2307,,,,,,,False,0.0
Vo6qANHRdcJPdGryYZ5YEw,0.00013071130628208882,2308,,,,,,,False,0.0
rOgdan7fJiLo0FQ2sUGwjQ,0.00013070910315461534,2309,,,,,,,False,0.0
ql3jAWijsUf1-JdPLG2-AA,0.00013069588951580347,2310,,,,,,,False,0.0
GUmO4BEWjerirhEzceXDWg,0.0001306939234779379,2311,,,,,,,False,0.0
CTLnaL6IYK11qbv-zsSk1w,0.0001306881671389409,2312,,,,,,,False,0.0
2KjXarF28RIn7_APW1b7qA,0.00013068748101787036,2313,,,,,,,False,0.0
t1KiSVmxADW1LaxA2Wtj9g,0.00013066706472903984,2314,,,,,,,False,0.0
w8C_pRQvdIXQ5VRWlW2M3w,0.00013058495964550238,2315,,,,,,,False,0.0
LX0J0POj4Ul2n474A-JbjQ,0.0001305508419563229,2316,,,,,,,False,0.0
_UMblgA_K4QYgoyszy46QQ,0.00013053393787572083,2317,,,,,,,False,0.0
3KkJxs-iNT3IE1IJzlwxng,0.0001304902600160597,2318,,,,,,,False,0.0
yiR60hi1GUqVJ4Wu7U9dqA,0.00013048904085551037,2319,,,,,,,False,0.0
JIf1gHuAp_abYX7i1b2Y-w,0.00013047631401695505,2320,,,,,,,False,0.0
F__yT5i7C2t-IfzyXYscKw,0.0001304620473423688,2321,,,,,,,False,0.0
90LsqLbaoQpz_xNbSQsCFA,0.0001304182978573471,2322,3.4242,4.7398,4.0,1.6094,0.3483,0.3167125290395159,True,0.0
RCakEv95bIHqYkhMXZwGmQ,0.0001304108437932916,2323,,,,,,,False,0.0
qNXAR7i6Tb3m0J0UBurj6g,0.0001303788148722552,2324,,,,,,,False,0.0
hzkeaiW4tG0H_nHG31JuVA,0.00013033663458866912,2325,,,,,,,False,0.0
3Jk9lNDPhmUS8PC5CrY4sg,0.00013032042155425872,2326,,,,,,,False,0.0
-85kJMtb9wqNWDT8yLbitw,0.00013031897106726155,2327,,,,,,,False,0.0
kXfVql_wkaS7agu6gpzEkw,0.00013029787349916718,2328,,,,,,,False,0.0
jKM6u7Or-0C-UNWD2F8O1w,0.0001302844265044976,2329,,,,,,,False,0.0
PjknD8uD_0tisZQbomiYoQ,0.00013024422306190443,2330,,,,,,,False,0.0
UaCnhb7NEUAPR2okEIVa1g,0.0001302301209078144,2331,,,,,,,False,0.0
KHmgjAWfrj3MZKGY1aArFA,0.00013022510137667545,2332,,,,,,,False,0.0
qtg5d6UmDVFeUw5ZKVBl4Q,0.00013021888841469284,2333,,,,,,,False,0.0
cOSAFwj3NiEYFQpgheCygg,0.00013021612668912303,2334,,,,,,,False,0.0
MBpZOSw02ZmA7C9LkfLYSw,0.00013021067443409976,2335,,,,,,,False,0.0
6w86pEr2M3_-u9qqv0kedA,0.0001301874709812634,2336,,,,,,,False,0.0
dRKztV_Vtl7AvZg052SgRQ,0.0001301657227988427,2337,,,,,,,False,0.0
zVvdqWz7_qjJf3X87Yqp2A,0.00013016048164956118,2338,0.3,0.0,1.0,0.6931,0.3,0.0558769672846689,True,0.0
WgWZDEDf2mbbrmSOIFPDRw,0.00013014243380723032,2339,,,,,,,False,0.0
9TJzfMc4gEKSUxfnGcj6dw,0.00013014211408866622,2340,,,,,,,False,0.0
q72up2Av5yNNVPk7vdKg9w,0.00013013861928192996,2341,,,,,,,False,0.0
GLoP6o5UjGa3g-IP1L32JA,0.00013011562920036698,2342,,,,,,,False,0.0
cWS680GN3JNEyPb0jIIVQg,0.00013009102327835186,2343,,,,,,,False,0.0
wMMGNjWlsxjCkB6P5_X9Qg,0.00013005666795182214,2344,0.2,0.5548,1.0,0.6931,0.2,0.03882989051478855,True,0.0
1klRUBB6LfKCotq75BVmbA,0.00013004860004816872,2345,,,,,,,False,0.0
XBFPFjjCYZhd2zmZLqRdEw,0.00013004437207077372,2346,,,,,,,False,0.0
ynIeFwYcNI82cM9LuuqJWA,0.00013003744267519544,2347,,,,,,,False,0.0
VUKhLVz4X4zVS5wwjAxQjg,0.00013003578328249106,2348,,,,,,,False,0.0
hSusrHAzG3QUE8zrYqYYzQ,0.00013003231721959313,2349,,,,,,,False,0.0
1-z7wd860Rii4kbEMCT8DA,0.00013000886461511825,2350,,,,,,,False,0.0
ZwkdQGbg27T1jtFSP6-ggw,0.00013000611620622447,2351,,,,,,,False,0.0
cBp1fn2LXpSHe4VbTXLYEw,0.00012998922050021878,2352,,,,,,,False,0.0
_ml0rQHmsAqZwXtKSVMyMg,0.00012998295542375138,2353,,,,,,,False,0.0
PLgwTcTuOPHvJhy7nGjx0A,0.00012996066787438558,2354,,,,,,,False,0.0
h5tEpWXExIFwv70QN4wlAA,0.00012995204215590262,2355,,,,,,,False,0.0
VtcBA2YXmCPdD4AxZbv7iw,0.0001299377685308385,2356,,,,,,,False,0.0
qwOHMS_GcwDMY8z55_naUQ,0.00012991289467108365,2357,,,,,,,False,0.0
Yll7kUVI7j0gArBMQKpEaQ,0.0001298889475340179,2358,,,,,,,False,0.0
abvsCLYEOvhsWSlgiTvbCQ,0.00012986428064609874,2359,,,,,,,False,0.0
2pov9KtQBTChfCoJ0IvU5A,0.00012982600509197964,2360,,,,,,,False,0.0
jQ0uNiLU9mzeuQMS-YdS_Q,0.0001297928758950127,2361,,,,,,,False,0.0
WYDUHaSrkAvj1fjoFOgivw,0.00012977058193449224,2362,0.65,0.5743,2.0,1.0986,0.2167,0.1066524987175758,True,0.0
fVtEm37waf_2STWOupyJ_Q,0.0001297677992677971,2363,,,,,,,False,0.0
C-zgOpqD2K0xDJU4ty7zKg,0.00012972157461575224,2364,,,,,,,False,0.0
tQ8uGMhqDWcPfXMqukZJRg,0.00012971919177585543,2365,,,,,,,False,0.0
DLmkfCW_Pzi1Pyo6G8FnDg,0.00012966137233531863,2366,,,,,,,False,0.0
pcbXrSi22TkYvUTqkPK_IA,0.00012961424736283191,2367,,,,,,,False,0.0
Wk5q7fdSUb2_iiqQ8Eus3w,0.00012958892909054756,2368,,,,,,,False,0.0
XJ1KN2kQGBIo8h1nWvZNzw,0.00012957614353564337,2369,,,,,,,False,0.0
fmFiSeSGjaA8KI-xHB5Xxg,0.00012956866251278128,2370,,,,,,,False,0.0
iOFbMitGdfU6i5xm4nZ8Ww,0.00012956855858298793,2371,,,,,,,False,0.0
0Qs-G8Xs-mz-jmQH5lez5A,0.00012953205406005533,2372,,,,,,,False,0.0
8wkPLsDbGU3GcW8CoD-4aA,0.00012952102060880262,2373,,,,,,,False,0.0
mf7M1IxaoCRoM4-jJsyblQ,0.0001294893841583205,2374,,,,,,,False,0.0
QcQjRgBOf_LYum2HALgM5w,0.0001294887930101233,2375,,,,,,,False,0.0
GTXSk8QyD7N1Un-tzgPw4g,0.00012945318905029118,2376,,,,,,,False,0.0
VeFfrEZ4iWaecrQg6Eq4cg,0.00012942359533187417,2377,,,,,,,False,0.0
dS9HVkAU9IwOIjl4UdJvhA,0.00012942266261522313,2378,,,,,,,False,0.0
LiHdRXlcj0GDm_e97oiwKw,0.00012940359565439847,2379,,,,,,,False,0.0
dc98lqGzBSpZZExT_LSiCA,0.00012939487377506813,2380,,,,,,,False,0.0
N4o-T6EeZja_fIatrFwx1A,0.00012927407749386364,2381,,,,,,,False,0.0
jsDCfwLMjksdVq5SkNMLcg,0.00012921111903164148,2382,,,,,,,False,0.0
xCXGV3wEvYd4xBGx8ZRFQA,0.00012916410409757095,2383,,,,,,,False,0.0
npfsQt_rU9HdxcEJF06fDA,0.00012916008872552537,2384,,,,,,,False,0.0
rHofsMAKj62iBE8x4iVCwg,0.00012915364258644249,2385,,,,,,,False,0.0
jSr8KHVtQWgC_S_xNyrG5w,0.00012915002340825265,2386,,,,,,,False,0.0
DRa9zJ55Gnc7UHQV4sDh8g,0.00012913725734200354,2387,,,,,,,False,0.0
cvCNRnspcGjrOVMaNtdghA,0.00012912694202076773,2388,,,,,,,False,0.0
2E5fh57OvOQMWwxxEOkN8A,0.00012912360012941668,2389,,,,,,,False,0.0
FozqhmYlHTylkb-Vl-GrpA,0.00012908454405691162,2390,5.0145,17.3305,1.0,0.6931,0.2786,0.3821136180481889,True,0.0
Z0mBsgDzDnFAEC5o4X6G9g,0.00012905834617507584,2391,0.825,4.2267,2.0,1.0986,0.275,0.1281213557145884,True,0.0
XAAKCdk7KU5qLA42r6F4pw,0.00012903711589528334,2392,,,,,,,False,0.0
1jx1sfgjgVg0nM6n3p0xWA,0.00012903622493674492,2393,,,,,,,False,0.0
Ht66H1iGx0llc7ne81tjBw,0.00012902591768719642,2394,,,,,,,False,0.0
4nkbXXzgUn-tViXzuoKR1Q,0.00012900753065400798,2395,,,,,,,False,0.0
4Ygd9CYAJSXXOhREELhzNQ,0.00012896064311057696,2396,,,,,,,False,0.0
